Subject,Trial,trlsnov,img1,img1Prob,X1,img2,img2prob,X2,img3,img3prob,X3,chosen_img,chosenovel,chosebest,choseworst,cQb,cQe,cQt,cQsa,maxQt,novel_p,nominal_chosen_p,iev_dev,rel_iev_max,rel_iev_min,stim_ID,rewarded,SessChoice.RT,SessChoice.RESP
87148409,29,1.0,bin/iaps/280.jpg,5,246,bin/iaps/229.jpg,5,512,bin/iaps/171.jpg,8,778,bin/iaps/171.jpg,1.0,0.0,0.0,0.012565408,0.5,7.5097789,   8.0097789e+00,   7.5097789e+00,8.0,   3.0000000e+00,-0.3,-0.33333333,8.8817842e-16,24.0,True,923,3.0
87148409,30,2.0,bin/iaps/280.jpg,5,778,bin/iaps/229.jpg,5,512,bin/iaps/171.jpg,8,246,bin/iaps/229.jpg,0.0,0.0,1.0,-0.0023993287,0.5,7.6578488,   8.1578488e+00,   7.6653595e+00,8.0,   2.0000000e+00,0.0,-0.33333333,-0.16666667,32.0,True,983,2.0
87148409,31,3.0,bin/iaps/280.jpg,5,512,bin/iaps/229.jpg,5,246,bin/iaps/171.jpg,8,778,bin/iaps/229.jpg,0.0,0.0,1.0,-0.0018707224,0.55555556,7.6629866,   8.2185421e+00,   7.6685691e+00,8.0,   2.0000000e+00,0.055555556,-0.27777778,-0.11111111,32.0,False,1384,1.0
87148409,32,4.0,bin/iaps/280.jpg,5,512,bin/iaps/229.jpg,5,778,bin/iaps/171.jpg,8,246,bin/iaps/280.jpg,0.0,1.0,0.0,-0.0028809165,0.83333333,7.6525891,   8.4859224e+00,   7.6606888e+00,8.0,   2.0000000e+00,0.33333333,0.16666667,0.33333333,36.0,True,1001,2.0
87148409,33,5.0,bin/iaps/280.jpg,5,246,bin/iaps/229.jpg,5,778,bin/iaps/171.jpg,8,512,bin/iaps/171.jpg,1.0,0.0,0.0,0.0042266116,0.66666667,7.7244113,   8.3910780e+00,   7.7244113e+00,8.0,   3.0000000e+00,-0.13333333,-0.19047619,0.16666667,24.0,True,1268,2.0
87148409,34,0.0,bin/iaps/280.jpg,5,778,bin/iaps/229.jpg,5,246,bin/iaps/4.jpg,8,512,bin/iaps/4.jpg,1.0,0.0,0.0,0.010540009,0.5,7.5900508,   8.0900508e+00,   7.5900508e+00,8.0,   3.0000000e+00,-0.3,-0.35714286,8.8817842e-16,1.0,True,1271,2.0
87148409,35,1.0,bin/iaps/280.jpg,5,512,bin/iaps/229.jpg,5,246,bin/iaps/4.jpg,8,778,bin/iaps/4.jpg,1.0,0.0,0.0,0.0042266116,0.66666667,7.7244113,   8.3910780e+00,   7.7244113e+00,8.0,   3.0000000e+00,-0.13333333,-0.19047619,0.16666667,1.0,True,859,3.0
87148409,36,2.0,bin/iaps/280.jpg,5,246,bin/iaps/229.jpg,5,778,bin/iaps/4.jpg,8,512,bin/iaps/4.jpg,1.0,0.0,0.0,0.0015315858,0.75,7.8010627,   8.5510627e+00,   7.8010627e+00,8.0,   3.0000000e+00,-0.05,-0.10714286,0.25,1.0,True,1246,2.0
87148409,37,3.0,bin/iaps/280.jpg,5,246,bin/iaps/229.jpg,5,778,bin/iaps/4.jpg,8,512,bin/iaps/4.jpg,1.0,0.0,0.0,0.00028796673,0.8,7.8491037,   8.6491037e+00,   7.8497808e+00,8.0,   3.0000000e+00,6.6613381e-16,-0.057142857,0.3,1.0,True,1198,2.0
87148409,38,4.0,bin/iaps/280.jpg,5,512,bin/iaps/229.jpg,5,246,bin/iaps/4.jpg,8,778,bin/iaps/4.jpg,1.0,0.0,0.0,-0.00035145536,0.83333333,7.8810841,   8.7144174e+00,   7.8826976e+00,8.0,   3.0000000e+00,0.033333333,-0.023809524,0.33333333,1.0,False,995,3.0
87148409,39,5.0,bin/iaps/280.jpg,5,778,bin/iaps/229.jpg,5,246,bin/iaps/4.jpg,8,512,bin/iaps/4.jpg,1.0,0.0,0.0,-6.3581706e-05,0.71428571,7.7422883,   8.4565740e+00,   7.7435519e+00,8.0,   3.0000000e+00,-0.085714286,-0.14285714,0.21428571,1.0,True,761,2.0
87148409,40,0.0,bin/iaps/280.jpg,5,778,bin/iaps/229.jpg,5,512,bin/iaps/152.jpg,2,246,bin/iaps/152.jpg,1.0,0.0,0.0,0.010540009,0.5,7.5900508,   8.0900508e+00,   7.5900508e+00,2.0,   1.0000000e+00,0.3,-0.35714286,8.8817842e-16,22.0,False,1205,1.0
87148409,1,0.0,bin/iaps/88.jpg,5,512,bin/iaps/84.jpg,8,246,bin/iaps/270.jpg,2,778,bin/iaps/84.jpg,0.0,0.0,1.0,-4.6819504e-08,0.5,6.5472318,   7.0472318e+00,   6.5472319e+00,2.0,   3.0000000e+00,-0.3,0.0,0.0,14.0,True,1396,1.0
87148409,2,1.0,bin/iaps/88.jpg,5,512,bin/iaps/84.jpg,8,778,bin/iaps/270.jpg,2,246,bin/iaps/84.jpg,0.0,1.0,0.0,-0.01224406,0.66666667,6.9628007,   7.6294673e+00,   6.9811668e+00,2.0,   3.0000000e+00,-0.13333333,0.16666667,0.16666667,14.0,True,955,3.0
87148409,3,2.0,bin/iaps/88.jpg,5,512,bin/iaps/84.jpg,8,246,bin/iaps/270.jpg,2,778,bin/iaps/88.jpg,0.0,0.0,1.0,0.0071608394,0.5,7.2448656,   7.7448656e+00,   7.2448656e+00,2.0,   2.0000000e+00,0.0,-0.25,0.0,15.0,True,1020,2.0
87148409,4,3.0,bin/iaps/88.jpg,5,512,bin/iaps/84.jpg,8,246,bin/iaps/270.jpg,2,778,bin/iaps/88.jpg,0.0,0.0,1.0,0.002069549,0.66666667,7.472109,   8.1387757e+00,   7.4721090e+00,2.0,   2.0000000e+00,0.16666667,-0.083333333,0.16666667,15.0,False,944,2.0
87148409,5,4.0,bin/iaps/88.jpg,5,778,bin/iaps/84.jpg,8,512,bin/iaps/270.jpg,2,246,bin/iaps/84.jpg,0.0,1.0,0.0,-0.0065302089,0.75,7.2122191,   7.9622191e+00,   7.2342382e+00,2.0,   3.0000000e+00,-0.05,0.25,0.25,14.0,True,593,2.0
87148409,6,0.0,bin/iaps/20.jpg,5,512,bin/iaps/84.jpg,8,778,bin/iaps/270.jpg,2,246,bin/iaps/20.jpg,1.0,0.0,0.0,0.0066284023,0.5,7.4159368,   7.9159368e+00,   7.4159368e+00,5.0,   2.0000000e+00,0.0,-0.3,0.0,6.0,True,1156,2.0
87148409,7,1.0,bin/iaps/20.jpg,5,778,bin/iaps/84.jpg,8,512,bin/iaps/270.jpg,2,246,bin/iaps/20.jpg,1.0,0.0,0.0,0.0042914445,0.66666667,7.5961599,   8.2628266e+00,   7.5961599e+00,5.0,   2.0000000e+00,0.16666667,-0.13333333,0.16666667,6.0,False,701,3.0
87148409,8,2.0,bin/iaps/20.jpg,5,512,bin/iaps/84.jpg,8,778,bin/iaps/270.jpg,2,246,bin/iaps/270.jpg,0.0,0.0,1.0,0.012704958,0.5,7.4066627,   7.9066627e+00,   7.4066627e+00,2.0,   1.0000000e+00,0.3,-0.3,0.0,35.0,True,893,1.0
87148409,9,3.0,bin/iaps/20.jpg,5,246,bin/iaps/84.jpg,8,512,bin/iaps/270.jpg,2,778,bin/iaps/270.jpg,0.0,0.0,1.0,0.0054341348,0.66666667,7.5895899,   8.2562566e+00,   7.5895899e+00,2.0,   1.0000000e+00,0.46666667,-0.13333333,0.16666667,35.0,False,817,3.0
87148409,10,4.0,bin/iaps/20.jpg,5,778,bin/iaps/84.jpg,8,246,bin/iaps/270.jpg,2,512,,0.0,0.0,0.0,,,,             NaN,             NaN,,             NaN,,,,,,0,
87148409,11,5.0,bin/iaps/20.jpg,5,246,bin/iaps/84.jpg,8,778,bin/iaps/270.jpg,2,512,bin/iaps/20.jpg,1.0,0.0,0.0,0.0010117297,0.5,7.3790757,   7.8790757e+00,   7.3790757e+00,5.0,   2.0000000e+00,0.0,-0.3,0.0,6.0,True,1532,1.0
87148409,12,6.0,bin/iaps/20.jpg,5,512,bin/iaps/84.jpg,8,246,bin/iaps/270.jpg,2,778,bin/iaps/270.jpg,0.0,0.0,1.0,0.0005575925,0.5,7.4839989,   7.9839989e+00,   7.4839989e+00,2.0,   1.0000000e+00,0.3,-0.3,-0.1,35.0,False,1134,3.0
87148409,13,7.0,bin/iaps/20.jpg,5,512,bin/iaps/84.jpg,8,778,bin/iaps/270.jpg,2,246,bin/iaps/84.jpg,0.0,1.0,0.0,2.0639904e-06,0.8,7.4193522,   8.2193522e+00,   7.4197530e+00,8.0,   3.0000000e+00,6.6613381e-16,0.2,0.4,14.0,True,1177,3.0
87148409,14,8.0,bin/iaps/20.jpg,5,246,bin/iaps/84.jpg,8,512,bin/iaps/270.jpg,2,778,bin/iaps/84.jpg,0.0,1.0,0.0,-0.0019562082,0.83333333,7.5374375,   8.3707709e+00,   7.5407757e+00,8.0,   3.0000000e+00,0.033333333,0.23333333,0.43333333,14.0,True,581,2.0
87148409,15,0.0,bin/iaps/11.jpg,8,246,bin/iaps/84.jpg,8,778,bin/iaps/270.jpg,2,512,bin/iaps/84.jpg,0.0,1.0,0.0,-0.0093742664,0.85714286,7.5267055,   8.3838483e+00,   7.5489901e+00,8.0,   3.0000000e+00,0.057142857,0.35714286,0.45714286,14.0,True,539,3.0
87148409,16,1.0,bin/iaps/11.jpg,8,246,bin/iaps/84.jpg,8,512,bin/iaps/270.jpg,2,778,bin/iaps/11.jpg,1.0,0.0,0.0,0.011041115,0.5,7.6211776,   8.1211776e+00,   7.6211776e+00,8.0,   3.0000000e+00,-0.3,-0.375,0.1,3.0,False,874,1.0
87148409,17,2.0,bin/iaps/11.jpg,8,778,bin/iaps/84.jpg,8,512,bin/iaps/270.jpg,2,246,bin/iaps/270.jpg,0.0,0.0,1.0,0.0011449483,0.4,7.4643443,   7.8643443e+00,   7.4696668e+00,2.0,   1.0000000e+00,0.2,-0.475,0.066666667,35.0,False,1340,1.0
87148409,18,3.0,bin/iaps/11.jpg,8,778,bin/iaps/84.jpg,8,246,bin/iaps/270.jpg,2,512,bin/iaps/11.jpg,1.0,0.0,0.0,0.0073674795,0.33333333,7.410358,   7.7436914e+00,   7.4103580e+00,8.0,   3.0000000e+00,-0.46666667,-0.54166667,0.0,3.0,False,851,3.0
87148409,19,4.0,bin/iaps/11.jpg,8,778,bin/iaps/84.jpg,8,246,bin/iaps/270.jpg,2,512,,0.0,0.0,0.0,,,,             NaN,             NaN,,             NaN,,,,,,0,
87148409,20,5.0,bin/iaps/11.jpg,8,778,bin/iaps/84.jpg,8,246,bin/iaps/270.jpg,2,512,bin/iaps/84.jpg,0.0,1.0,0.0,-0.0070217169,0.875,7.3268984,   8.2018984e+00,   7.3393289e+00,8.0,   3.0000000e+00,0.075,0.54166667,0.625,14.0,True,1124,1.0
87148409,21,6.0,bin/iaps/11.jpg,8,246,bin/iaps/84.jpg,8,512,bin/iaps/270.jpg,2,778,bin/iaps/84.jpg,0.0,1.0,0.0,-0.0075513131,0.88888889,7.3985541,   8.2874430e+00,   7.4115984e+00,8.0,   3.0000000e+00,0.088888889,0.55555556,0.63888889,14.0,False,484,2.0
87148409,22,0.0,bin/iaps/11.jpg,8,778,bin/iaps/84.jpg,8,512,bin/iaps/99.jpg,2,246,bin/iaps/99.jpg,1.0,0.0,0.0,0.022159154,0.5,7.1690862,   7.6690862e+00,   7.1690862e+00,2.0,   1.0000000e+00,0.3,-0.3,0.25,17.0,False,1079,1.0
87148409,23,1.0,bin/iaps/11.jpg,8,778,bin/iaps/84.jpg,8,246,bin/iaps/99.jpg,2,512,bin/iaps/84.jpg,0.0,1.0,0.0,-0.013217054,0.8,6.8783938,   7.6783938e+00,   6.9019038e+00,2.0,   3.0000000e+00,-2.220446e-16,0.46666667,0.55,14.0,True,722,1.0
87148409,24,2.0,bin/iaps/11.jpg,8,246,bin/iaps/84.jpg,8,778,bin/iaps/99.jpg,2,512,bin/iaps/99.jpg,1.0,0.0,0.0,0.0097740048,0.33333333,6.9891441,   7.3224774e+00,   6.9891441e+00,2.0,   1.0000000e+00,0.13333333,-0.48484848,0.083333333,17.0,False,856,2.0
87148409,25,3.0,bin/iaps/11.jpg,8,246,bin/iaps/84.jpg,8,512,bin/iaps/99.jpg,2,778,bin/iaps/99.jpg,1.0,0.0,0.0,0.005518075,0.25,6.8913585,   7.1413585e+00,   6.8913585e+00,2.0,   1.0000000e+00,0.05,-0.56818182,0.0,17.0,False,932,3.0
87148409,26,4.0,bin/iaps/11.jpg,8,778,bin/iaps/84.jpg,8,246,bin/iaps/99.jpg,2,512,bin/iaps/11.jpg,0.0,0.0,1.0,0.0062671014,0.25,6.8463438,   7.0963438e+00,   6.8463438e+00,2.0,   3.0000000e+00,-0.55,-0.56818182,0.05,3.0,True,1181,3.0
87148409,27,5.0,bin/iaps/11.jpg,8,778,bin/iaps/84.jpg,8,246,bin/iaps/99.jpg,2,512,bin/iaps/84.jpg,0.0,1.0,0.0,-0.0086447132,0.81818182,7.0101732,   7.8283550e+00,   7.0237149e+00,2.0,   3.0000000e+00,0.018181818,0.41818182,0.61818182,14.0,True,1296,1.0
87148409,28,0.0,bin/iaps/22.jpg,2,246,bin/iaps/84.jpg,8,512,bin/iaps/99.jpg,2,778,,0.0,0.0,0.0,,,,             NaN,             NaN,,             NaN,,,,,,0,
87148409,29,1.0,bin/iaps/22.jpg,2,246,bin/iaps/84.jpg,8,512,bin/iaps/99.jpg,2,778,bin/iaps/22.jpg,0.0,0.0,1.0,0.0037198191,0.4,7.093939,   7.4939390e+00,   7.0953565e+00,2.0,   1.0000000e+00,0.2,-0.43333333,0.2,7.0,False,1278,1.0
87148409,30,2.0,bin/iaps/22.jpg,2,246,bin/iaps/84.jpg,8,778,bin/iaps/99.jpg,2,512,bin/iaps/22.jpg,0.0,0.0,1.0,0.002914598,0.33333333,7.0043314,   7.3376647e+00,   7.0071444e+00,2.0,   1.0000000e+00,0.13333333,-0.5,0.13333333,7.0,True,746,1.0
87148409,31,3.0,bin/iaps/22.jpg,2,512,bin/iaps/84.jpg,8,778,bin/iaps/99.jpg,2,246,bin/iaps/22.jpg,0.0,0.0,1.0,0.0014059157,0.42857143,7.1203671,   7.5489385e+00,   7.1251879e+00,2.0,   1.0000000e+00,0.22857143,-0.4047619,0.22857143,7.0,False,559,2.0
87148409,32,4.0,bin/iaps/22.jpg,2,778,bin/iaps/84.jpg,8,512,bin/iaps/99.jpg,2,246,bin/iaps/22.jpg,0.0,0.0,1.0,0.0012912348,0.375,7.0452144,   7.4202144e+00,   7.0504163e+00,2.0,   1.0000000e+00,0.175,-0.45833333,0.175,7.0,False,616,3.0
87148409,33,5.0,bin/iaps/22.jpg,2,246,bin/iaps/84.jpg,8,512,bin/iaps/99.jpg,2,778,bin/iaps/84.jpg,0.0,1.0,0.0,-0.0079087376,0.83333333,6.9830927,   7.8164260e+00,   6.9975900e+00,2.0,   3.0000000e+00,0.033333333,0.5,0.63333333,14.0,True,671,2.0
87148409,34,0.0,bin/iaps/116.jpg,8,246,bin/iaps/84.jpg,8,778,bin/iaps/99.jpg,2,512,bin/iaps/116.jpg,1.0,0.0,0.0,0.016868942,0.5,7.3323189,   7.8323189e+00,   7.3323189e+00,8.0,   3.0000000e+00,-0.3,-0.34615385,0.3,20.0,True,1007,1.0
87148409,35,1.0,bin/iaps/116.jpg,8,512,bin/iaps/84.jpg,8,246,bin/iaps/99.jpg,2,778,bin/iaps/116.jpg,1.0,0.0,0.0,0.0069728179,0.66666667,7.5972152,   8.2638819e+00,   7.5972152e+00,8.0,   3.0000000e+00,-0.13333333,-0.17948718,0.46666667,20.0,True,667,2.0
87148409,36,2.0,bin/iaps/116.jpg,8,246,bin/iaps/84.jpg,8,512,bin/iaps/99.jpg,2,778,bin/iaps/116.jpg,1.0,0.0,0.0,0.0026990692,0.75,7.7474425,   8.4974425e+00,   7.7474425e+00,8.0,   3.0000000e+00,-0.05,-0.096153846,0.55,20.0,True,847,1.0
87148409,37,3.0,bin/iaps/116.jpg,8,512,bin/iaps/84.jpg,8,778,bin/iaps/99.jpg,2,246,bin/iaps/99.jpg,0.0,0.0,1.0,0.0029399117,0.2,7.8444253,   8.0444253e+00,   7.8444253e+00,2.0,   1.0000000e+00,-7.2164497e-16,-0.64615385,-0.6,17.0,False,1696,1.0
87148409,38,4.0,bin/iaps/116.jpg,8,778,bin/iaps/84.jpg,8,512,bin/iaps/99.jpg,2,246,bin/iaps/116.jpg,1.0,0.0,0.0,-0.00021359364,0.8,7.8410891,   8.6410891e+00,   7.8460028e+00,8.0,   3.0000000e+00,6.6613381e-16,-0.046153846,0.63333333,20.0,True,754,3.0
87148409,39,5.0,bin/iaps/116.jpg,8,512,bin/iaps/84.jpg,8,246,bin/iaps/99.jpg,2,778,bin/iaps/116.jpg,1.0,0.0,0.0,-0.0013084539,0.83333333,7.9057533,   8.7390866e+00,   7.9120152e+00,8.0,   3.0000000e+00,0.033333333,-0.012820513,0.66666667,20.0,True,577,2.0
87148409,40,0.0,bin/iaps/116.jpg,8,512,bin/iaps/43.jpg,8,246,bin/iaps/99.jpg,2,778,bin/iaps/43.jpg,1.0,0.0,0.0,0.011894273,0.5,7.4407585,   7.9407585e+00,   7.4407585e+00,8.0,   3.0000000e+00,-0.3,-0.35714286,0.33333333,12.0,True,994,1.0
87168661,1,0.0,bin/iaps/59.jpg,8,778,bin/iaps/14.jpg,2,512,bin/iaps/231.jpg,5,246,bin/iaps/231.jpg,0.0,0.0,0.0,-9.1801162e-09,0.5,6.5472319,7.0472319,6.5472319,,2.0,0.0,0.0,0.0,30.0,False,397,1.0
87168661,2,1.0,bin/iaps/59.jpg,8,512,bin/iaps/14.jpg,2,778,bin/iaps/231.jpg,5,246,bin/iaps/59.jpg,0.0,0.0,0.0,0.014737518,0.5,6.2368086,6.7368086,6.2368086,,3.0,-0.3,0.0,0.16666667,8.0,True,844,2.0
87168661,3,2.0,bin/iaps/59.jpg,8,246,bin/iaps/14.jpg,2,512,bin/iaps/231.jpg,5,778,bin/iaps/59.jpg,0.0,0.0,0.0,-0.0045481795,0.66666667,6.734004,7.4006707,6.7574381,,3.0,-0.13333333,0.16666667,0.33333333,8.0,True,1323,1.0
87168661,4,3.0,bin/iaps/59.jpg,8,512,bin/iaps/14.jpg,2,778,bin/iaps/231.jpg,5,246,bin/iaps/59.jpg,0.0,0.0,0.0,-0.010769113,0.75,7.0427343,7.7927343,7.0716187,,3.0,-0.05,0.25,0.41666667,8.0,True,911,2.0
87168661,5,4.0,bin/iaps/59.jpg,8,512,bin/iaps/14.jpg,2,778,bin/iaps/231.jpg,5,246,bin/iaps/59.jpg,0.0,0.0,0.0,-0.012230218,0.8,7.2466321,8.0466321,7.2750381,,3.0,6.6613381e-16,0.3,0.46666667,8.0,True,729,2.0
87168661,6,5.0,bin/iaps/59.jpg,8,778,bin/iaps/14.jpg,2,512,bin/iaps/231.jpg,5,246,bin/iaps/59.jpg,0.0,0.0,0.0,-0.012080474,0.83333333,7.3889366,8.2222699,7.4152101,,3.0,0.033333333,0.33333333,0.5,8.0,True,852,3.0
87168661,7,6.0,bin/iaps/59.jpg,8,512,bin/iaps/14.jpg,2,778,bin/iaps/231.jpg,5,246,bin/iaps/59.jpg,0.0,0.0,0.0,-0.011407574,0.85714286,7.4924731,8.349616,7.5163226,,3.0,0.057142857,0.35714286,0.52380952,8.0,True,606,2.0
87168661,8,7.0,bin/iaps/59.jpg,8,246,bin/iaps/14.jpg,2,778,bin/iaps/231.jpg,5,512,bin/iaps/59.jpg,0.0,0.0,0.0,-0.010606594,0.875,7.570158,8.445158,7.5917244,,3.0,0.075,0.375,0.54166667,8.0,True,631,1.0
87168661,9,0.0,bin/iaps/59.jpg,8,246,bin/iaps/151.jpg,2,512,bin/iaps/231.jpg,5,778,bin/iaps/59.jpg,0.0,1.0,0.0,-0.0098243163,0.88888889,7.6297818,8.5186707,7.6493276,2.0,3.0,0.088888889,0.38888889,0.55555556,8.0,True,870,1.0
87168661,10,1.0,bin/iaps/59.jpg,8,512,bin/iaps/151.jpg,2,246,bin/iaps/231.jpg,5,778,bin/iaps/59.jpg,0.0,1.0,0.0,-0.0091125487,0.9,7.6763007,8.5763007,7.6941023,2.0,3.0,0.1,0.4,0.56666667,8.0,False,426,2.0
87168661,11,2.0,bin/iaps/59.jpg,8,512,bin/iaps/151.jpg,2,246,bin/iaps/231.jpg,5,778,bin/iaps/151.jpg,1.0,0.0,0.0,0.018641013,0.5,7.293478,7.793478,7.293478,2.0,1.0,0.3,-0.31818182,0.16666667,21.0,True,952,1.0
87168661,12,3.0,bin/iaps/59.jpg,8,246,bin/iaps/151.jpg,2,512,bin/iaps/231.jpg,5,778,bin/iaps/151.jpg,1.0,0.0,0.0,0.0090883373,0.66666667,7.5450607,8.2117273,7.5450607,2.0,1.0,0.46666667,-0.15151515,0.33333333,21.0,False,847,2.0
87168661,13,4.0,bin/iaps/59.jpg,8,246,bin/iaps/151.jpg,2,778,bin/iaps/231.jpg,5,512,bin/iaps/231.jpg,0.0,0.0,1.0,0.0071661135,0.33333333,7.2628893,7.5962226,7.2628893,2.0,2.0,-0.16666667,-0.48484848,-0.16666667,30.0,True,1174,2.0
87168661,14,5.0,bin/iaps/59.jpg,8,246,bin/iaps/151.jpg,2,778,bin/iaps/231.jpg,5,512,bin/iaps/231.jpg,0.0,0.0,1.0,0.003936329,0.5,7.3918179,7.8918179,7.3918179,2.0,2.0,0.0,-0.31818182,0.0,30.0,True,868,2.0
87168661,15,0.0,bin/iaps/59.jpg,8,778,bin/iaps/151.jpg,2,512,bin/iaps/171.jpg,2,246,bin/iaps/171.jpg,1.0,0.0,0.0,0.014671466,0.5,7.4180964,7.9180964,7.4180964,2.0,1.0,0.3,-0.31818182,0.0,23.0,False,1535,1.0
87168661,16,1.0,bin/iaps/59.jpg,8,512,bin/iaps/151.jpg,2,778,bin/iaps/171.jpg,2,246,bin/iaps/59.jpg,0.0,1.0,0.0,-0.011024204,0.81818182,7.244699,8.0628808,7.2628893,2.0,3.0,0.018181818,0.31818182,0.48484848,8.0,True,555,2.0
87168661,17,2.0,bin/iaps/59.jpg,8,512,bin/iaps/151.jpg,2,246,bin/iaps/171.jpg,2,778,bin/iaps/59.jpg,0.0,1.0,0.0,-0.010679939,0.83333333,7.3061111,8.1394444,7.3235505,2.0,3.0,0.033333333,0.33333333,0.5,8.0,True,619,2.0
87168661,18,3.0,bin/iaps/59.jpg,8,778,bin/iaps/151.jpg,2,246,bin/iaps/171.jpg,2,512,bin/iaps/59.jpg,0.0,1.0,0.0,-0.010340535,0.84615385,7.3575309,8.2036847,7.3742605,2.0,3.0,0.046153846,0.34615385,0.51282051,8.0,True,584,3.0
87168661,19,4.0,bin/iaps/59.jpg,8,778,bin/iaps/151.jpg,2,246,bin/iaps/171.jpg,2,512,bin/iaps/59.jpg,0.0,1.0,0.0,-0.010018898,0.85714286,7.4008427,8.2579856,7.4169169,2.0,3.0,0.057142857,0.35714286,0.52380952,8.0,False,1439,3.0
87168661,20,5.0,bin/iaps/59.jpg,8,512,bin/iaps/151.jpg,2,246,bin/iaps/171.jpg,2,778,bin/iaps/151.jpg,0.0,0.0,1.0,0.004531973,0.5,7.131816,7.631816,7.1359129,2.0,1.0,0.3,-0.3,0.16666667,21.0,False,992,1.0
87168661,21,6.0,bin/iaps/59.jpg,8,512,bin/iaps/151.jpg,2,778,bin/iaps/171.jpg,2,246,bin/iaps/171.jpg,1.0,0.0,0.0,0.012099419,0.33333333,6.9928304,7.3261638,6.9928304,2.0,1.0,0.13333333,-0.46666667,-0.066666667,23.0,True,1164,1.0
87168661,22,0.0,bin/iaps/59.jpg,8,512,bin/iaps/151.jpg,2,778,bin/iaps/135.jpg,2,246,bin/iaps/135.jpg,1.0,0.0,0.0,0.02360306,0.5,7.2148931,7.7148931,7.2148931,2.0,1.0,0.3,-0.3,0.1,14.0,False,1266,1.0
87168661,23,1.0,bin/iaps/59.jpg,8,246,bin/iaps/151.jpg,2,778,bin/iaps/135.jpg,2,512,bin/iaps/59.jpg,0.0,1.0,0.0,-0.013405111,0.8,6.9673259,7.7673259,6.9928304,2.0,3.0,-2.2204460000000001e-16,0.4,0.46666667,8.0,True,1322,1.0
87168661,24,2.0,bin/iaps/59.jpg,8,778,bin/iaps/151.jpg,2,512,bin/iaps/135.jpg,2,246,bin/iaps/59.jpg,0.0,1.0,0.0,-0.013136547,0.8125,7.0197595,7.8322595,7.0445224,2.0,3.0,0.0125,0.4125,0.47916667,8.0,True,890,3.0
87168661,25,3.0,bin/iaps/59.jpg,8,246,bin/iaps/151.jpg,2,778,bin/iaps/135.jpg,2,512,bin/iaps/59.jpg,0.0,1.0,0.0,-0.012880441,0.82352941,7.0654876,7.889017,7.0895644,2.0,3.0,0.023529412,0.42352941,0.49019608,8.0,True,720,1.0
87168661,26,4.0,bin/iaps/59.jpg,8,246,bin/iaps/151.jpg,2,778,bin/iaps/135.jpg,2,512,bin/iaps/59.jpg,0.0,1.0,0.0,-0.012640009,0.83333333,7.1054674,7.9388007,7.1289135,2.0,3.0,0.033333333,0.43333333,0.5,8.0,True,570,1.0
87168661,27,5.0,bin/iaps/59.jpg,8,246,bin/iaps/151.jpg,2,512,bin/iaps/135.jpg,2,778,bin/iaps/59.jpg,0.0,1.0,0.0,-0.012416758,0.84210526,7.1404831,7.9825883,7.1633519,2.0,3.0,0.042105263,0.44210526,0.50877193,8.0,True,579,1.0
87168661,28,0.0,bin/iaps/218.jpg,8,512,bin/iaps/151.jpg,2,246,bin/iaps/135.jpg,2,778,bin/iaps/218.jpg,1.0,0.0,0.0,0.039771855,0.5,5.9721923,6.4721923,5.9721923,8.0,3.0,-0.3,0.1,0.16666667,26.0,True,1452,2.0
87168661,29,1.0,bin/iaps/218.jpg,8,512,bin/iaps/151.jpg,2,246,bin/iaps/135.jpg,2,778,bin/iaps/218.jpg,1.0,0.0,0.0,0.012095349,0.66666667,6.5261325,7.1927992,6.5261325,8.0,3.0,-0.13333333,0.26666667,0.33333333,26.0,False,623,2.0
87168661,30,2.0,bin/iaps/218.jpg,8,246,bin/iaps/151.jpg,2,512,bin/iaps/135.jpg,2,778,bin/iaps/151.jpg,0.0,1.0,0.0,-0.011225881,0.4,5.8816564,6.2816564,5.9042673,2.0,1.0,0.2,-0.1,0.066666667,21.0,False,1224,2.0
87168661,31,3.0,bin/iaps/218.jpg,8,512,bin/iaps/151.jpg,2,778,bin/iaps/135.jpg,2,246,bin/iaps/135.jpg,0.0,1.0,0.0,0.013695966,0.33333333,5.7695553,6.1028886,5.7695553,2.0,1.0,0.13333333,-0.16666667,0.0,14.0,False,964,1.0
87168661,32,4.0,bin/iaps/218.jpg,8,778,bin/iaps/151.jpg,2,246,bin/iaps/135.jpg,2,512,bin/iaps/151.jpg,0.0,1.0,0.0,-0.009406888,0.33333333,5.6091188,5.9424521,5.626455,2.0,1.0,0.13333333,-0.16666667,0.083333333,21.0,False,929,1.0
87168661,33,5.0,bin/iaps/218.jpg,8,246,bin/iaps/151.jpg,2,778,bin/iaps/135.jpg,2,512,bin/iaps/218.jpg,1.0,0.0,0.0,0.0090962274,0.5,5.5390581,6.0390581,5.5390581,8.0,3.0,-0.3,0.21428571,0.25,26.0,False,733,1.0
87168661,34,0.0,bin/iaps/218.jpg,8,778,bin/iaps/233.jpg,2,512,bin/iaps/135.jpg,2,246,bin/iaps/233.jpg,1.0,0.0,0.0,0.045883209,0.5,5.8525937,6.3525937,5.8525937,2.0,1.0,0.3,0.1,0.25,32.0,False,1095,2.0
87168661,35,1.0,bin/iaps/218.jpg,8,512,bin/iaps/233.jpg,2,778,bin/iaps/135.jpg,2,246,bin/iaps/218.jpg,0.0,1.0,0.0,-0.010142252,0.4,5.3223275,5.7223275,5.3475363,2.0,3.0,-0.4,0.066666667,0.15,26.0,True,1174,2.0
